order_item_id,order_id,product_id,quantity,unit_price,total_price
OI001771,O001555,P00019,1,486.28,486.28
OI001772,O000006,P00002,3,166.83,500.49
OI001773,O001450,P00097,5,415.07,2075.35
OI001774,O001901,P00008,5,197.97,989.85
OI001775,O000549,P00032,3,216.41,649.23
OI001776,O001915,P00064,1,257.81,257.81
OI001777,O000710,P00097,1,377.87,377.87
OI001778,O000233,P00018,2,465.36,930.72
OI001779,O000213,P00050,3,415.87,1247.61
OI001780,O000713,P00036,4,69.61,278.44
OI001781,O001332,P00049,2,201.72,403.44
OI001782,O000815,P00077,3,121.46,364.38
OI001783,O000890,P00033,4,107.24,428.96
OI001784,O001036,P00029,2,373.67,747.34
OI001785,O000765,P00005,2,62.01,124.02
OI001786,O000955,P00068,1,226.43,226.43
OI001787,O000266,P00011,4,176.84,707.36
OI001788,O001295,P00090,1,459.69,459.69
OI001789,O001125,P00047,3,345.21,1035.63
OI001790,O000457,P00096,2,455.02,910.04
OI001791,O001718,P00017,4,45.93,183.72
OI001792,O000390,P00021,2,327.79,655.58
OI001793,O001513,P00023,5,323.94,1619.7
OI001794,O001666,P00043,1,174.15,174.15
OI001795,O001274,P00086,5,411.37,2056.85
OI001796,O000280,P00060,1,175.02,175.02
OI001797,O000593,P00047,5,305.09,1525.45
OI001798,O001419,P00034,3,153.41,460.23
OI001799,O000445,P00053,5,321.23,1606.15
OI001800,O000425,P00019,3,14.05,42.15
OI001801,O000418,P00004,4,194.64,778.56
OI001802,O001239,P00063,5,244.33,1221.65
OI001803,O001005,P00014,4,204.39,817.56
OI001804,O000551,P00080,3,296.04,888.12
OI001805,O000783,P00075,1,325.67,325.67
OI001806,O001244,P00041,3,245.4,736.2
OI001807,O001922,P00016,4,378.34,1513.36
OI001808,O001606,P00001,2,472.84,945.68
OI001809,O001629,P00064,4,396.0,1584.0
OI001810,O000196,P00010,3,382.07,1146.21
OI001811,O001273,P00074,5,280.16,1400.8
OI001812,O000759,P00035,1,393.94,393.94
OI001813,O001104,P00034,1,12.55,12.55
OI001814,O001314,P00029,3,17.12,51.36
OI001815,O000119,P00044,3,420.12,1260.36
OI001816,O000818,P00084,1,240.49,240.49
OI001817,O001942,P00024,2,449.26,898.52
OI001818,O001061,P00027,1,121.03,121.03
OI001819,O001126,P00065,1,62.88,62.88
OI001820,O000071,P00042,3,182.62,547.86
OI001821,O000558,P00022,1,22.13,22.13
OI001822,O001729,P00008,3,65.49,196.47
OI001823,O001824,P00065,4,37.93,151.72
OI001824,O000279,P00019,3,77.75,233.25
OI001825,O000961,P00075,1,446.43,446.43
OI001826,O000024,P00021,3,57.52,172.56
OI001827,O000009,P00077,1,172.41,172.41
OI001828,O000827,P00095,5,154.8,774.0
OI001829,O000171,P00091,1,117.84,117.84
OI001830,O000755,P00086,4,189.06,756.24
OI001831,O000906,P00094,3,418.68,1256.04
OI001832,O000051,P00013,3,432.88,1298.64
OI001833,O000642,P00029,1,285.5,285.5
OI001834,O001369,P00017,3,137.51,412.53
OI001835,O001211,P00004,1,136.83,136.83
OI001836,O000691,P00049,4,215.12,860.48
OI001837,O000942,P00004,3,480.55,1441.65
OI001838,O001280,P00031,1,341.81,341.81
OI001839,O000340,P00027,4,281.07,1124.28
OI001840,O001249,P00008,5,330.58,1652.9
OI001841,O000271,P00077,3,58.17,174.51
OI001842,O001991,P00024,4,120.41,481.64
OI001843,O001287,P00034,2,129.02,258.04
OI001844,O001441,P00073,4,204.85,819.4
OI001845,O001466,P00040,2,208.61,417.22
OI001846,O001395,P00097,3,195.89,587.67
OI001847,O000939,P00097,1,22.16,22.16
OI001848,O000741,P00011,4,358.21,1432.84
OI001849,O000776,P00028,4,110.71,442.84
OI001850,O001530,P00018,3,30.36,91.08
OI001851,O000113,P00054,5,23.84,119.2
OI001852,O001052,P00001,1,334.15,334.15
OI001853,O001656,P00062,3,477.7,1433.1
OI001854,O001055,P00024,2,297.96,595.92
OI001855,O001782,P00038,1,290.2,290.2
OI001856,O001828,P00019,5,203.81,1019.05
OI001857,O001989,P00098,5,364.53,1822.65
OI001858,O001058,P00078,3,376.36,1129.08
OI001859,O000077,P00060,5,408.01,2040.05
OI001860,O000147,P00052,3,130.51,391.53
OI001861,O001094,P00047,1,128.42,128.42
OI001862,O001743,P00032,1,266.05,266.05
OI001863,O001628,P00026,2,186.08,372.16
OI001864,O000950,P00035,5,350.63,1753.15
OI001865,O000076,P00020,2,293.37,586.74
OI001866,O001639,P00029,3,416.65,1249.95
OI001867,O001594,P00031,2,431.17,862.34
OI001868,O000574,P00059,1,118.54,118.54
OI001869,O000847,P00088,5,351.35,1756.75
OI001870,O001934,P00074,4,185.05,740.2
OI001871,O000838,P00013,3,439.38,1318.14
OI001872,O001026,P00048,5,387.4,1937.0
OI001873,O001917,P00022,3,129.51,388.53
OI001874,O001642,P00032,3,314.09,942.27
OI001875,O000996,P00063,5,331.98,1659.9
OI001876,O000843,P00097,4,488.96,1955.84
OI001877,O001254,P00048,3,468.8,1406.4
OI001878,O001497,P00095,3,209.15,627.45
OI001879,O000830,P00002,4,459.54,1838.16
OI001880,O000768,P00032,3,265.97,797.91
OI001881,O000125,P00079,2,354.45,708.9
OI001882,O000004,P00067,1,180.37,180.37
OI001883,O001885,P00020,3,264.42,793.26
OI001884,O000123,P00069,5,33.24,166.2
OI001885,O001899,P00088,3,73.43,220.29
OI001886,O001088,P00021,3,53.47,160.41
OI001887,O000841,P00043,3,59.37,178.11
OI001888,O001151,P00028,2,381.58,763.16
OI001889,O000468,P00020,1,285.3,285.3
OI001890,O000716,P00048,3,66.72,200.16
OI001891,O000150,P00054,5,293.5,1467.5
OI001892,O000688,P00061,3,210.64,631.92
OI001893,O000834,P00038,1,465.05,465.05
OI001894,O000561,P00009,4,445.72,1782.88
OI001895,O000600,P00028,4,495.21,1980.84
OI001896,O001261,P00099,2,152.99,305.98
OI001897,O001352,P00086,4,290.91,1163.64
OI001898,O001190,P00023,5,92.59,462.95
OI001899,O000180,P00084,2,443.75,887.5
OI001900,O001077,P00062,1,268.42,268.42
OI001901,O001008,P00063,3,24.73,74.19
OI001902,O001300,P00007,4,128.52,514.08
OI001903,O000043,P00048,5,82.93,414.65
OI001904,O000434,P00074,2,461.17,922.34
OI001905,O001777,P00009,3,264.77,794.31
OI001906,O001161,P00045,2,48.62,97.24
OI001907,O001597,P00045,3,326.44,979.32
OI001908,O001505,P00026,4,140.61,562.44
OI001909,O000326,P00053,1,280.97,280.97
OI001910,O001433,P00080,4,265.96,1063.84
OI001911,O000965,P00090,4,221.96,887.84
OI001912,O000150,P00071,3,27.39,82.17
OI001913,O001960,P00033,4,182.27,729.08
OI001914,O001239,P00028,5,225.43,1127.15
OI001915,O000357,P00072,2,132.56,265.12
OI001916,O000610,P00075,4,426.08,1704.32
OI001917,O000796,P00064,3,283.12,849.36
OI001918,O001153,P00049,5,246.97,1234.85
OI001919,O000842,P00037,1,317.37,317.37
OI001920,O000693,P00036,3,217.37,652.11
OI001921,O001153,P00026,5,351.68,1758.4
OI001922,O001855,P00092,1,263.72,263.72
OI001923,O000469,P00025,3,375.26,1125.78
OI001924,O001939,P00060,2,235.79,471.58
OI001925,O001959,P00038,4,318.78,1275.12
OI001926,O000487,P00001,4,373.88,1495.52
OI001927,O000818,P00029,1,437.43,437.43
OI001928,O000799,P00012,1,451.91,451.91
OI001929,O000487,P00037,4,177.4,709.6
OI001930,O001181,P00068,3,336.48,1009.44
OI001931,O001912,P00049,4,85.92,343.68
OI001932,O001252,P00017,4,58.1,232.4
OI001933,O001900,P00094,3,435.64,1306.92
OI001934,O000942,P00074,1,243.57,243.57
OI001935,O000144,P00029,3,289.25,867.75
OI001936,O000858,P00075,1,481.94,481.94
OI001937,O000331,P00056,2,357.84,715.68
OI001938,O000376,P00064,3,417.68,1253.04
OI001939,O000450,P00100,3,238.7,716.1
OI001940,O000123,P00032,2,492.52,985.04
OI001941,O000549,P00021,3,333.45,1000.35
OI001942,O001301,P00069,1,377.14,377.14
OI001943,O000762,P00033,3,287.02,861.06
OI001944,O000696,P00002,5,155.71,778.55
OI001945,O001271,P00050,5,232.92,1164.6
OI001946,O000119,P00063,3,479.36,1438.08
OI001947,O001361,P00036,5,322.61,1613.05
OI001948,O000354,P00026,3,128.13,384.39
OI001949,O001930,P00081,1,315.67,315.67
OI001950,O000096,P00058,3,131.81,395.43
OI001951,O000296,P00008,4,342.47,1369.88
OI001952,O000078,P00031,1,239.25,239.25
OI001953,O001568,P00085,4,207.38,829.52
OI001954,O000760,P00066,3,261.76,785.28
OI001955,O000175,P00058,2,70.17,140.34
OI001956,O001413,P00003,3,352.19,1056.57
OI001957,O000103,P00091,3,341.66,1024.98
OI001958,O000227,P00075,1,371.15,371.15
OI001959,O000768,P00039,3,71.05,213.15
OI001960,O001207,P00049,4,86.77,347.08
OI001961,O001042,P00001,1,436.25,436.25
OI001962,O001278,P00009,1,477.57,477.57
OI001963,O001091,P00039,3,75.17,225.51
OI001964,O001658,P00006,2,112.32,224.64
OI001965,O001894,P00063,3,324.93,974.79
OI001966,O000947,P00031,4,217.93,871.72
OI001967,O001974,P00095,4,214.59,858.36
OI001968,O000069,P00051,3,490.48,1471.44
OI001969,O000261,P00026,3,402.34,1207.02
OI001970,O001775,P00066,3,148.2,444.6
OI001971,O000327,P00031,3,260.15,780.45
OI001972,O001657,P00061,5,229.78,1148.9
OI001973,O001729,P00096,2,425.49,850.98
OI001974,O001722,P00001,2,308.84,617.68
OI001975,O000971,P00073,5,335.42,1677.1
OI001976,O001476,P00006,3,50.63,151.89
OI001977,O000654,P00093,4,110.77,443.08
OI001978,O000287,P00021,5,244.23,1221.15
OI001979,O000235,P00003,4,26.46,105.84
OI001980,O001462,P00055,4,27.72,110.88
OI001981,O000352,P00036,1,411.43,411.43
OI001982,O001651,P00016,4,372.56,1490.24
OI001983,O001885,P00077,1,330.13,330.13
OI001984,O001517,P00008,5,352.53,1762.65
OI001985,O001507,P00045,5,257.08,1285.4
OI001986,O000888,P00023,5,40.02,200.1
OI001987,O001122,P00012,5,425.79,2128.95
OI001988,O000659,P00100,5,370.47,1852.35
OI001989,O000860,P00067,2,115.01,230.02
OI001990,O001591,P00025,1,309.57,309.57
OI001991,O000652,P00050,3,294.29,882.87
OI001992,O001545,P00092,1,106.63,106.63
OI001993,O000751,P00033,2,228.51,457.02
OI001994,O000552,P00019,1,15.15,15.15
OI001995,O000315,P00016,1,279.56,279.56
OI001996,O001838,P00035,2,289.54,579.08
OI001997,O000840,P00001,1,124.54,124.54
OI001998,O000821,P00082,3,495.42,1486.26
OI001999,O000847,P00036,4,76.43,305.72
OI002000,O000028,P00067,4,303.01,1212.04
OI002001,O000946,P00086,2,474.22,948.44
OI002002,O001165,P00095,1,352.07,352.07
OI002003,O001240,P00042,4,309.39,1237.56
OI002004,O000254,P00093,5,378.19,1890.95
OI002005,O000627,P00086,1,190.57,190.57
OI002006,O000430,P00085,2,394.11,788.22
OI002007,O000574,P00055,4,419.01,1676.04
OI002008,O000790,P00057,2,18.94,37.88
OI002009,O001115,P00041,4,446.21,1784.84
OI002010,O001719,P00081,2,422.76,845.52
OI002011,O000303,P00037,1,468.79,468.79
OI002012,O001906,P00005,5,264.98,1324.9
OI002013,O000008,P00065,3,477.15,1431.45
OI002014,O001091,P00014,1,22.61,22.61
OI002015,O000772,P00015,2,490.86,981.72
OI002016,O001909,P00063,1,100.4,100.4
OI002017,O001218,P00069,1,128.64,128.64
OI002018,O000785,P00071,2,459.22,918.44
OI002019,O001712,P00026,5,126.25,631.25
OI002020,O001368,P00035,3,165.66,496.98
OI002021,O001056,P00041,1,499.87,499.87
OI002022,O001003,P00015,2,141.33,282.66
OI002023,O001382,P00018,3,433.05,1299.15
OI002024,O001654,P00033,4,319.97,1279.88
OI002025,O001372,P00098,4,365.85,1463.4
OI002026,O000093,P00034,2,457.06,914.12
OI002027,O000637,P00017,5,351.72,1758.6
OI002028,O000236,P00007,1,18.34,18.34
OI002029,O000376,P00094,4,481.95,1927.8
OI002030,O000325,P00055,4,59.04,236.16
OI002031,O001113,P00009,1,297.06,297.06
OI002032,O001132,P00045,3,103.59,310.77
OI002033,O001141,P00022,1,204.43,204.43
OI002034,O000282,P00098,1,317.5,317.5
OI002035,O000683,P00077,1,393.96,393.96
OI002036,O000688,P00076,5,421.4,2107.0
OI002037,O000630,P00036,2,172.29,344.58
OI002038,O000308,P00026,4,314.67,1258.68
OI002039,O000468,P00082,5,296.19,1480.95
OI002040,O001305,P00093,3,155.35,466.05
OI002041,O000188,P00034,4,126.07,504.28
OI002042,O000272,P00088,4,325.03,1300.12
OI002043,O001761,P00066,3,128.38,385.14
OI002044,O001999,P00009,5,475.45,2377.25
OI002045,O000290,P00035,3,342.02,1026.06
OI002046,O000482,P00001,4,391.04,1564.16
OI002047,O001416,P00002,5,354.57,1772.85
OI002048,O001197,P00057,2,384.22,768.44
OI002049,O000891,P00059,3,420.97,1262.91
OI002050,O001068,P00065,1,378.26,378.26
OI002051,O001458,P00087,1,233.71,233.71
OI002052,O000880,P00017,3,98.0,294.0
OI002053,O000003,P00025,3,264.53,793.59
OI002054,O001814,P00096,4,320.69,1282.76
OI002055,O001759,P00075,3,167.08,501.24
OI002056,O000132,P00089,1,144.11,144.11
OI002057,O000823,P00051,4,317.93,1271.72
OI002058,O001810,P00044,1,172.49,172.49
OI002059,O000245,P00027,1,162.1,162.1
OI002060,O001886,P00072,1,112.67,112.67
OI002061,O000161,P00021,4,105.68,422.72
OI002062,O000107,P00063,1,55.69,55.69
OI002063,O001066,P00048,3,367.46,1102.38
OI002064,O000020,P00039,4,325.77,1303.08
OI002065,O001457,P00011,1,13.94,13.94
OI002066,O001836,P00024,5,379.92,1899.6
OI002067,O000024,P00060,4,294.73,1178.92
OI002068,O001369,P00063,1,134.21,134.21
OI002069,O001712,P00065,3,399.36,1198.08
OI002070,O000931,P00092,1,49.83,49.83
OI002071,O001030,P00098,5,166.87,834.35
OI002072,O000922,P00070,4,312.17,1248.68
OI002073,O001236,P00003,2,249.61,499.22
OI002074,O001187,P00097,5,103.44,517.2
OI002075,O000697,P00033,5,362.56,1812.8
OI002076,O000787,P00046,4,343.74,1374.96
OI002077,O000458,P00084,3,59.52,178.56
OI002078,O000201,P00095,3,37.58,112.74
OI002079,O000728,P00094,1,301.01,301.01
OI002080,O001090,P00056,5,331.18,1655.9
OI002081,O000561,P00038,1,188.69,188.69
OI002082,O000053,P00039,5,292.19,1460.95
OI002083,O000730,P00042,1,387.66,387.66
OI002084,O000618,P00084,2,295.09,590.18
OI002085,O001127,P00089,1,11.78,11.78
OI002086,O001224,P00076,2,173.17,346.34
OI002087,O001776,P00090,2,210.41,420.82
OI002088,O001185,P00001,3,396.6,1189.8
OI002089,O001980,P00012,1,302.21,302.21
OI002090,O001999,P00042,1,286.46,286.46
OI002091,O001124,P00064,3,131.47,394.41
OI002092,O000168,P00010,3,95.4,286.2
OI002093,O000223,P00009,2,155.4,310.8
OI002094,O001516,P00085,1,152.63,152.63
OI002095,O000397,P00021,4,132.32,529.28
OI002096,O000427,P00018,2,321.05,642.1
OI002097,O000777,P00001,2,426.4,852.8
OI002098,O001575,P00047,4,410.57,1642.28
OI002099,O000598,P00032,2,334.74,669.48
OI002100,O000334,P00023,5,120.89,604.45
OI002101,O000760,P00066,5,227.93,1139.65
OI002102,O001524,P00019,5,250.42,1252.1
OI002103,O000984,P00034,5,236.23,1181.15
OI002104,O000606,P00039,5,379.62,1898.1
OI002105,O000889,P00046,3,325.66,976.98
OI002106,O000760,P00044,3,379.51,1138.53
OI002107,O000734,P00064,2,398.6,797.2
OI002108,O000164,P00058,3,138.63,415.89
OI002109,O000305,P00005,1,94.42,94.42
OI002110,O001834,P00014,3,36.51,109.53
OI002111,O001369,P00044,1,428.9,428.9
OI002112,O001353,P00085,1,312.27,312.27
OI002113,O000384,P00021,3,376.91,1130.73
OI002114,O001427,P00045,1,291.05,291.05
OI002115,O000662,P00068,5,309.31,1546.55
OI002116,O000718,P00068,5,255.44,1277.2
OI002117,O000259,P00096,1,167.64,167.64
OI002118,O001043,P00004,3,465.9,1397.7
OI002119,O001464,P00100,2,206.33,412.66
OI002120,O000608,P00001,2,302.29,604.58
OI002121,O001048,P00085,2,97.16,194.32
OI002122,O001954,P00066,4,93.38,373.52
OI002123,O001586,P00051,2,261.33,522.66
OI002124,O000190,P00043,4,441.47,1765.88
OI002125,O001641,P00096,5,467.55,2337.75
OI002126,O000777,P00030,4,195.58,782.32
OI002127,O001682,P00069,2,115.56,231.12
OI002128,O001403,P00044,4,89.09,356.36
OI002129,O001060,P00055,4,423.75,1695.0
OI002130,O001356,P00019,1,20.27,20.27
OI002131,O000779,P00049,1,376.15,376.15
OI002132,O001883,P00051,4,277.21,1108.84
OI002133,O000222,P00029,3,360.34,1081.02
OI002134,O001074,P00098,3,227.36,682.08
OI002135,O001355,P00037,1,78.41,78.41
OI002136,O001963,P00048,3,171.88,515.64
OI002137,O000978,P00014,3,112.66,337.98
OI002138,O000312,P00031,3,439.24,1317.72
OI002139,O000445,P00091,1,492.93,492.93
OI002140,O000278,P00063,2,80.14,160.28
OI002141,O000799,P00097,4,91.42,365.68
OI002142,O001895,P00073,3,455.73,1367.19
OI002143,O001661,P00029,1,373.91,373.91
OI002144,O000245,P00063,3,159.89,479.67
OI002145,O001618,P00076,4,357.5,1430.0
OI002146,O000949,P00080,5,301.49,1507.45
OI002147,O000854,P00094,2,414.77,829.54
OI002148,O000508,P00037,1,382.68,382.68
OI002149,O000284,P00072,1,209.55,209.55
OI002150,O001368,P00017,4,445.55,1782.2
OI002151,O000175,P00081,2,82.92,165.84
OI002152,O000894,P00037,5,450.44,2252.2
OI002153,O001997,P00069,4,93.71,374.84
OI002154,O000572,P00077,2,107.96,215.92
OI002155,O000631,P00071,1,191.48,191.48
OI002156,O000991,P00085,4,326.57,1306.28
OI002157,O001720,P00041,5,31.39,156.95
OI002158,O000884,P00051,4,495.39,1981.56
OI002159,O000234,P00046,3,239.42,718.26
OI002160,O000151,P00061,1,181.24,181.24
OI002161,O001172,P00013,4,277.51,1110.04
OI002162,O000495,P00100,3,339.23,1017.69
OI002163,O001323,P00092,4,462.72,1850.88
OI002164,O001389,P00064,3,207.17,621.51
OI002165,O000285,P00004,5,291.21,1456.05
OI002166,O000113,P00065,4,404.76,1619.04
OI002167,O000820,P00061,2,64.81,129.62
OI002168,O001509,P00063,1,286.54,286.54
OI002169,O001762,P00051,4,233.95,935.8
OI002170,O000971,P00024,5,466.13,2330.65
OI002171,O000067,P00052,4,35.53,142.12
OI002172,O001604,P00055,5,345.12,1725.6
OI002173,O000097,P00091,4,377.44,1509.76
OI002174,O000681,P00053,3,484.04,1452.12
OI002175,O001894,P00004,2,317.82,635.64
OI002176,O000019,P00059,5,197.51,987.55
OI002177,O001742,P00074,5,386.7,1933.5
OI002178,O000585,P00080,5,442.18,2210.9
OI002179,O000216,P00065,5,272.54,1362.7
OI002180,O000699,P00086,4,273.19,1092.76
OI002181,O000695,P00048,5,440.95,2204.75
OI002182,O000004,P00013,5,55.75,278.75
OI002183,O000528,P00009,3,495.61,1486.83
OI002184,O001284,P00085,3,165.91,497.73
OI002185,O001311,P00022,3,81.38,244.14
OI002186,O000043,P00007,3,66.71,200.13
OI002187,O001098,P00068,4,138.86,555.44
OI002188,O001424,P00030,3,43.82,131.46
OI002189,O000872,P00022,4,282.37,1129.48
OI002190,O000926,P00005,2,106.08,212.16
OI002191,O000961,P00021,5,271.45,1357.25
OI002192,O000833,P00072,1,388.36,388.36
OI002193,O000177,P00013,4,99.59,398.36
OI002194,O000395,P00086,1,485.83,485.83
OI002195,O001668,P00019,1,336.68,336.68
OI002196,O001553,P00029,1,93.27,93.27
OI002197,O001910,P00094,2,16.54,33.08
OI002198,O000871,P00056,1,239.83,239.83
OI002199,O001480,P00044,1,242.72,242.72
OI002200,O001488,P00087,1,462.7,462.7
OI002201,O001351,P00098,5,304.31,1521.55
OI002202,O000574,P00010,1,297.41,297.41
OI002203,O000783,P00035,4,465.54,1862.16
OI002204,O000624,P00093,2,218.11,436.22
OI002205,O001684,P00069,2,361.01,722.02
OI002206,O001353,P00012,1,338.38,338.38
OI002207,O000971,P00025,1,130.12,130.12
OI002208,O000234,P00022,3,196.02,588.06
OI002209,O000663,P00061,2,200.44,400.88
OI002210,O001954,P00061,4,109.9,439.6
OI002211,O000108,P00062,3,327.99,983.97
OI002212,O001591,P00064,4,17.12,68.48
OI002213,O000507,P00017,4,80.73,322.92
OI002214,O000623,P00013,4,406.44,1625.76
OI002215,O000838,P00089,4,65.48,261.92
OI002216,O000358,P00040,1,132.03,132.03
OI002217,O001092,P00072,4,364.75,1459.0
OI002218,O001193,P00077,4,372.85,1491.4
OI002219,O001766,P00068,2,292.27,584.54
OI002220,O000578,P00053,1,85.08,85.08
OI002221,O001248,P00055,3,65.61,196.83
OI002222,O001890,P00013,1,229.17,229.17
OI002223,O000282,P00091,3,420.79,1262.37
OI002224,O001695,P00089,1,466.82,466.82
OI002225,O001353,P00068,4,125.03,500.12
OI002226,O001620,P00009,3,219.48,658.44
OI002227,O001992,P00081,2,275.34,550.68
OI002228,O000244,P00093,1,471.49,471.49
OI002229,O001333,P00054,1,415.12,415.12
OI002230,O001414,P00050,3,161.68,485.04
OI002231,O000059,P00099,1,311.14,311.14
OI002232,O001037,P00097,4,243.07,972.28
OI002233,O000295,P00017,2,356.08,712.16
OI002234,O001692,P00061,2,176.0,352.0
OI002235,O000473,P00016,3,465.49,1396.47
OI002236,O000460,P00006,1,173.98,173.98
OI002237,O001257,P00027,3,425.65,1276.95
OI002238,O000776,P00012,4,84.65,338.6
OI002239,O000091,P00070,3,334.09,1002.27
OI002240,O001166,P00022,3,40.18,120.54
OI002241,O000426,P00094,5,84.82,424.1
OI002242,O000863,P00014,2,262.52,525.04
OI002243,O001436,P00053,2,108.38,216.76
OI002244,O001962,P00063,2,192.92,385.84
OI002245,O001623,P00051,2,229.13,458.26
OI002246,O001470,P00072,5,64.76,323.8
OI002247,O000881,P00091,2,61.86,123.72
OI002248,O000329,P00074,2,126.49,252.98
OI002249,O001495,P00086,4,377.13,1508.52
OI002250,O001032,P00076,3,375.74,1127.22
OI002251,O001700,P00063,5,379.15,1895.75
OI002252,O000688,P00016,3,477.45,1432.35
OI002253,O000953,P00056,1,168.16,168.16
OI002254,O000149,P00051,1,92.26,92.26
OI002255,O000248,P00095,4,278.97,1115.88
OI002256,O001493,P00020,1,456.67,456.67
OI002257,O000074,P00076,4,396.34,1585.36
OI002258,O000998,P00025,5,95.99,479.95
OI002259,O000128,P00061,2,435.72,871.44
OI002260,O000437,P00082,3,496.1,1488.3
OI002261,O001161,P00008,3,121.97,365.91
OI002262,O000781,P00038,4,385.83,1543.32
OI002263,O000577,P00082,1,61.24,61.24
OI002264,O000121,P00027,4,146.14,584.56
OI002265,O001593,P00071,3,284.26,852.78
OI002266,O001505,P00028,4,349.61,1398.44
OI002267,O000318,P00058,1,347.01,347.01
OI002268,O001726,P00093,4,268.15,1072.6
OI002269,O000868,P00084,1,164.1,164.1
OI002270,O000380,P00011,4,130.65,522.6
OI002271,O000809,P00092,2,142.05,284.1
OI002272,O001508,P00010,5,172.93,864.65
OI002273,O000429,P00090,5,36.96,184.8
OI002274,O000785,P00070,1,330.16,330.16
OI002275,O000336,P00022,1,69.6,69.6
OI002276,O000778,P00019,3,215.36,646.08
OI002277,O000027,P00041,5,51.12,255.6
OI002278,O001651,P00075,2,451.67,903.34
OI002279,O000419,P00057,1,327.13,327.13
OI002280,O000648,P00087,5,28.44,142.2
OI002281,O001514,P00035,4,239.68,958.72
OI002282,O001483,P00072,1,436.67,436.67
OI002283,O000286,P00075,3,134.44,403.32
OI002284,O001858,P00091,5,16.68,83.4
OI002285,O000320,P00050,4,238.64,954.56
OI002286,O001149,P00059,5,16.55,82.75
OI002287,O000981,P00087,1,191.99,191.99
OI002288,O001398,P00098,2,90.77,181.54
OI002289,O001543,P00070,3,438.24,1314.72
OI002290,O001525,P00081,5,27.88,139.4
OI002291,O001601,P00032,5,264.53,1322.65
OI002292,O001242,P00084,5,415.67,2078.35
OI002293,O000337,P00097,1,153.14,153.14
OI002294,O001091,P00031,4,17.66,70.64
OI002295,O000617,P00094,5,254.32,1271.6
OI002296,O001994,P00052,4,67.94,271.76
OI002297,O000997,P00070,2,209.35,418.7
OI002298,O000123,P00005,3,29.38,88.14
OI002299,O001110,P00084,1,100.79,100.79
OI002300,O001811,P00043,3,400.24,1200.72
OI002301,O001212,P00044,4,299.27,1197.08
OI002302,O000586,P00054,5,392.15,1960.75
